"ms1","p","temp","alt","ms2","gX","gY","gZ","X","Y","Z","mX","mY","mZ"
960055,912.43,28.7,875.39,960063,0,0,0,311,822,-15860,2516,199,-15860
960106,912.38,28.7,875.85,960114,0,0,0,306,836,-15901,2516,199,-15901
960157,912.42,28.7,875.48,960165,0,0,0,256,781,-15931,2516,199,-15931
960208,912.38,28.7,875.85,960217,0,0,0,244,832,-15828,2512,204,-15828
960260,912.43,28.7,875.39,960270,0,0,0,248,781,-15796,2512,204,-15796
960313,912.39,28.7,875.76,960321,0,0,0,261,832,-15813,2512,204,-15813
960364,912.42,28.7,875.48,960372,0,0,0,290,829,-15860,2513,199,-15860
960415,912.39,28.7,875.76,960423,0,0,0,232,839,-15816,2513,199,-15816
960466,912.36,28.7,876.03,960475,0,0,0,244,843,-15857,2513,199,-15857
960518,912.36,28.7,876.03,960530,0,0,0,277,840,-15834,2512,207,-15834
960573,912.39,28.7,875.76,960581,0,0,0,263,806,-15822,2512,207,-15822
960624,912.46,28.7,875.12,960632,0,0,0,224,892,-15922,2512,207,-15922
960675,912.43,28.7,875.39,960684,0,0,0,295,805,-15815,2512,207,-15815
960727,912.4,28.7,875.67,960735,0,0,0,232,858,-15687,2512,205,-15687
960782,912.39,28.7,875.76,960790,0,0,0,281,834,-15915,2512,205,-15915
960833,912.42,28.7,875.48,960841,0,0,0,253,814,-15786,2512,205,-15786
960884,912.41,28.7,875.58,960892,0,0,0,282,848,-15838,2518,189,-15838
960935,912.43,28.7,875.39,960944,0,0,0,242,848,-15788,2518,189,-15788
960987,912.4,28.7,875.67,960993,0,0,0,261,853,-15836,2518,189,-15836
961040,912.4,28.7,875.67,961048,0,0,0,264,824,-15824,2521,210,-15824
961091,912.4,28.7,875.67,961099,0,0,0,308,784,-15913,2521,210,-15913
961142,912.44,28.7,875.3,961150,0,0,0,260,822,-15840,2521,210,-15840
961193,912.44,28.7,875.3,961202,0,0,0,250,867,-15721,2524,196,-15721
961245,912.39,28.7,875.76,961253,0,0,0,257,799,-15812,2524,196,-15812
961300,912.47,28.7,875.03,961308,0,0,0,277,840,-15869,2524,196,-15869
961351,912.4,28.7,875.67,961359,0,0,0,252,819,-15704,2514,199,-15704
961402,912.41,28.7,875.58,961411,0,0,0,235,870,-15867,2514,199,-15867
961454,912.42,28.7,875.48,961462,0,0,0,247,796,-15734,2514,199,-15734
961505,912.39,28.7,875.76,961513,0,0,0,261,815,-15801,2508,201,-15801
961560,912.36,28.7,876.03,961566,0,0,0,274,802,-15714,2508,201,-15714
961611,912.46,28.7,875.12,961617,0,0,0,276,824,-15828,2508,201,-15828
961662,912.41,28.7,875.58,961669,0,0,0,284,848,-15866,2512,209,-15866
961714,912.41,28.7,875.58,961720,0,0,0,263,831,-15788,2512,209,-15788
961765,912.38,28.7,875.85,961771,0,0,0,240,837,-15801,2512,209,-15801
961818,912.43,28.7,875.39,961826,0,0,0,240,872,-15738,2513,196,-15738
961869,912.47,28.7,875.03,961878,0,0,0,289,828,-15836,2513,196,-15836
961921,912.45,28.7,875.21,961929,0,0,0,292,759,-15864,2513,196,-15864
961972,912.49,28.7,874.85,961980,0,0,0,273,805,-15817,2513,196,-15817
962023,912.45,28.7,875.21,962035,0,0,0,168,789,-15827,2515,201,-15827
962078,912.42,28.7,875.48,962086,0,0,0,275,839,-15829,2515,201,-15829
962129,912.44,28.7,875.3,962138,0,0,0,214,832,-15877,2515,201,-15877
962181,912.45,28.7,875.21,962189,0,0,0,310,794,-15683,2518,209,-15683
962232,912.44,28.7,875.3,962240,0,0,0,264,813,-15842,2518,209,-15842
962283,912.44,28.7,875.3,962293,0,0,0,264,835,-15800,2518,209,-15800
962338,912.43,28.7,875.39,962344,0,0,0,251,822,-15822,2512,205,-15822
962390,912.43,28.7,875.39,962396,0,0,0,255,876,-15653,2512,205,-15653
962441,912.4,28.7,875.67,962447,0,0,0,272,809,-15814,2512,205,-15814
962492,912.45,28.7,875.21,962498,0,0,0,362,857,-15753,2516,205,-15753
962543,912.39,28.7,875.76,962553,0,0,0,263,861,-15940,2516,205,-15940
962596,912.44,28.7,875.3,962605,0,0,0,275,821,-15870,2516,205,-15870
962648,912.44,28.7,875.3,962656,0,0,0,313,803,-15831,2515,191,-15831
962699,912.44,28.7,875.3,962707,0,0,0,298,813,-15946,2515,191,-15946
962750,912.43,28.7,875.39,962758,0,0,0,229,816,-15781,2515,191,-15781
962805,912.47,28.7,875.03,962813,0,0,0,286,825,-15838,2523,208,-15838
962856,912.48,28.7,874.94,962865,0,0,0,268,811,-15817,2523,208,-15817
962908,912.5,28.7,874.76,962916,0,0,0,254,832,-15828,2523,208,-15828
962959,912.45,28.7,875.21,962967,0,0,0,238,839,-15713,2519,201,-15713
963010,912.41,28.7,875.58,963018,0,0,0,261,836,-15817,2519,201,-15817
963065,912.43,28.7,875.39,963072,0,0,0,253,822,-15880,2519,201,-15880
963117,912.44,28.7,875.3,963123,0,0,0,250,852,-15865,2519,201,-15865
963168,912.43,28.7,875.39,963174,0,0,0,234,844,-15807,2514,206,-15807
963217,912.42,28.7,875.48,963225,0,0,0,246,799,-15980,2514,206,-15980
963268,912.4,28.7,875.67,963276,0,0,0,265,813,-15846,2514,206,-15846
963323,912.45,28.7,875.21,963332,0,0,0,266,853,-15767,2512,184,-15767
963375,912.42,28.7,875.48,963383,0,0,0,261,822,-15856,2512,184,-15856
963426,912.44,28.7,875.3,963434,0,0,0,315,830,-15805,2512,184,-15805
963477,912.41,28.7,875.58,963485,0,0,0,278,775,-15835,2526,192,-15835
963528,912.43,28.7,875.39,963536,0,0,0,244,803,-15866,2526,192,-15866
963584,912.4,28.7,875.67,963592,0,0,0,184,846,-15788,2526,192,-15788
963635,912.49,28.7,874.85,963643,0,0,0,244,843,-15844,2510,205,-15844
963686,912.45,28.7,875.21,963694,0,0,0,252,825,-15889,2510,205,-15889
963737,912.47,28.7,875.03,963745,0,0,0,254,844,-15822,2510,205,-15822
963788,912.44,28.7,875.3,963796,0,0,0,251,775,-15951,2514,195,-15951
963844,912.44,28.7,875.3,963850,0,0,0,248,849,-15905,2514,195,-15905
963895,912.47,28.7,875.03,963901,0,0,0,223,836,-15681,2514,195,-15681
963946,912.4,28.7,875.67,963952,0,0,0,302,796,-15842,2514,197,-15842
963995,912.44,28.7,875.3,964003,0,0,0,226,844,-15898,2514,197,-15898
964046,912.42,28.7,875.48,964059,0,0,0,286,831,-15806,2514,197,-15806
964102,912.46,28.7,875.12,964110,0,0,0,241,818,-15822,2514,198,-15822
964153,912.42,28.7,875.48,964161,0,0,0,228,808,-15838,2514,198,-15838
964204,912.47,28.7,875.03,964212,0,0,0,264,806,-15837,2514,198,-15837
964255,912.46,28.7,875.12,964263,0,0,0,265,802,-15853,2524,194,-15853
964306,912.45,28.7,875.21,964319,0,0,0,264,801,-15777,2524,194,-15777
964362,912.51,28.7,874.67,964370,0,0,0,284,825,-15819,2524,194,-15819
964413,912.46,28.7,875.12,964421,0,0,0,323,814,-15708,2524,194,-15708
964464,912.43,28.7,875.39,964472,0,0,0,245,853,-15846,2516,203,-15846
964515,912.49,28.7,874.85,964524,0,0,0,274,838,-15871,2516,203,-15871
964567,912.42,28.7,875.48,964577,0,0,0,261,835,-15814,2516,203,-15814
964620,912.43,28.7,875.39,964628,0,0,0,293,839,-15957,2513,193,-15957
964671,912.4,28.7,875.67,964679,0,0,0,301,807,-15838,2513,193,-15838
964722,912.43,28.7,875.39,964730,0,0,0,248,900,-15883,2513,193,-15883
964773,912.48,28.7,874.94,964782,0,0,0,282,818,-15811,2511,198,-15811
964829,912.39,28.7,875.76,964837,0,0,0,306,840,-15745,2511,198,-15745
964880,912.43,28.7,875.39,964888,0,0,0,341,792,-15840,2511,198,-15840
964931,912.48,28.7,874.94,964939,0,0,0,259,832,-15804,2516,195,-15804
964982,912.42,28.7,875.48,964990,0,0,0,310,809,-15729,2516,195,-15729
965033,912.43,28.7,875.39,965042,0,0,0,276,813,-15830,2516,195,-15830
965089,912.39,28.7,875.76,965097,0,0,0,289,797,-15703,2515,201,-15703
965140,912.45,28.7,875.21,965148,0,0,0,267,800,-15857,2515,201,-15857
965191,912.44,28.7,875.3,965199,0,0,0,298,803,-15844,2515,201,-15844
965242,912.44,28.7,875.3,965251,0,0,0,196,852,-15819,2514,204,-15819
965294,912.39,28.7,875.76,965300,0,0,0,260,835,-15845,2514,204,-15845
965347,912.44,28.7,875.3,965355,0,0,0,243,876,-15753,2514,204,-15753
965398,912.43,28.7,875.39,965406,0,0,0,233,831,-15824,2503,200,-15824
965449,912.39,28.7,875.76,965457,1,0,0,277,868,-15842,2503,200,-15842
965500,912.44,28.7,875.3,965509,0,0,0,245,822,-15820,2503,200,-15820
965552,912.43,28.7,875.39,965560,0,0,0,236,855,-15812,2514,215,-15812
965607,912.48,28.7,874.94,965615,0,0,0,307,793,-15870,2514,215,-15870
965658,912.43,28.7,875.39,965666,0,0,0,339,825,-15724,2514,215,-15724
965709,912.45,28.7,875.21,965718,0,0,0,225,791,-15864,2514,215,-15864
965761,912.47,28.7,875.03,965769,0,0,0,238,861,-15812,2523,214,-15812
965812,912.41,28.7,875.58,965820,0,0,0,305,798,-16041,2523,214,-16041
965867,912.4,28.7,875.67,965875,0,0,0,263,830,-15821,2523,214,-15821
965918,912.44,28.7,875.3,965926,0,0,0,232,813,-15774,2520,216,-15774
965969,912.44,28.7,875.3,965978,0,0,0,271,839,-15857,2520,216,-15857
966021,912.47,28.7,875.03,966027,0,0,0,273,780,-15879,2520,216,-15879
966072,912.47,28.7,875.03,966078,0,0,0,260,820,-15778,2506,193,-15778
966125,912.44,28.7,875.3,966133,0,0,0,228,816,-15895,2506,193,-15895
966176,912.49,28.7,874.85,966184,0,0,0,248,848,-15763,2506,193,-15763
966227,912.47,28.7,875.03,966236,0,0,0,275,796,-15815,2515,202,-15815
966279,912.46,28.7,875.12,966287,0,0,0,328,836,-15940,2515,202,-15940
966330,912.44,28.7,875.3,966342,0,0,1,250,813,-15829,2515,202,-15829
966385,912.46,28.7,875.12,966393,0,0,0,266,814,-15865,2519,196,-15865
966436,912.46,28.7,875.12,966445,0,0,0,284,812,-15861,2519,196,-15861
966488,912.39,28.7,875.76,966496,0,0,0,256,822,-15913,2519,196,-15913
966539,912.49,28.7,874.85,966547,0,0,0,270,833,-15758,2512,200,-15758
966590,912.5,28.7,874.76,966600,0,0,0,282,848,-15870,2512,200,-15870
966643,912.43,28.7,875.39,966651,0,0,0,245,831,-15724,2512,200,-15724
966694,912.44,28.7,875.3,966703,0,0,0,260,827,-15834,2515,193,-15834
966746,912.44,28.7,875.3,966754,0,0,0,231,830,-15834,2515,193,-15834
966797,912.44,28.7,875.3,966805,0,0,0,250,828,-15836,2515,193,-15836
966852,912.41,28.7,875.58,966860,0,0,0,300,749,-15817,2507,201,-15817
966903,912.44,28.7,875.3,966912,0,0,0,292,845,-15801,2507,201,-15801
966955,912.44,28.7,875.3,966963,0,0,0,209,836,-15900,2507,201,-15900
967006,912.47,28.7,875.03,967014,0,0,0,228,797,-15819,2507,201,-15819
967057,912.44,28.7,875.3,967065,0,0,0,297,836,-15746,2525,194,-15746
967112,912.44,28.7,875.3,967120,0,0,0,295,776,-15845,2525,194,-15845
967163,912.4,28.7,875.67,967172,0,0,0,257,808,-15842,2525,194,-15842
967215,912.43,28.7,875.39,967223,0,0,0,223,858,-15753,2517,201,-15753
967266,912.42,28.7,875.48,967274,0,0,0,271,833,-15849,2517,201,-15849
967317,912.4,28.7,875.67,967325,0,0,0,232,842,-15733,2517,201,-15733
967372,912.46,28.7,875.12,967378,0,0,0,293,819,-15807,2512,196,-15807
967424,912.45,28.7,875.21,967430,0,0,0,304,855,-15750,2512,196,-15750
967475,912.44,28.7,875.3,967481,0,0,0,184,840,-15764,2512,196,-15764
967526,912.45,28.7,875.21,967532,0,0,0,250,834,-15814,2522,201,-15814
967577,912.42,28.7,875.48,967583,0,0,0,214,835,-15946,2522,201,-15946
967632,912.4,28.7,875.67,967641,0,0,0,274,817,-15826,2522,201,-15826
967684,912.43,28.7,875.39,967692,0,0,0,275,795,-15865,2518,202,-15865
967735,912.43,28.7,875.39,967743,0,0,0,238,864,-15725,2518,202,-15725
967786,912.41,28.7,875.58,967794,0,0,0,296,861,-15767,2518,202,-15767
967837,912.4,28.7,875.67,967845,0,0,0,254,850,-15813,2515,197,-15813
967892,912.44,28.7,875.3,967899,0,0,0,262,828,-15837,2515,197,-15837
967944,912.39,28.7,875.76,967950,0,0,0,236,836,-15807,2515,197,-15807
967995,912.41,28.7,875.58,968001,0,0,0,240,834,-15781,2513,204,-15781
968046,912.42,28.7,875.48,968052,0,0,0,304,848,-15874,2513,204,-15874
968097,912.41,28.7,875.58,968103,0,0,0,265,816,-15848,2513,204,-15848
968151,912.4,28.7,875.67,968159,0,0,0,191,783,-15729,2519,214,-15729
968202,912.37,28.7,875.94,968210,0,0,0,237,821,-15760,2519,214,-15760
968253,912.39,28.7,875.76,968261,0,0,0,212,842,-15736,2519,214,-15736
968304,912.37,28.7,875.94,968312,0,0,0,235,833,-15703,2519,214,-15703
968355,912.33,28.7,876.3,968368,0,0,0,235,827,-15734,2510,206,-15734
968411,912.37,28.7,875.94,968419,0,0,0,280,815,-15857,2510,206,-15857
968462,912.37,28.7,875.94,968470,0,0,0,265,822,-15834,2510,206,-15834
968513,912.38,28.7,875.85,968521,0,0,0,232,801,-15825,2515,189,-15825
968564,912.39,28.7,875.76,968572,0,0,0,236,821,-15813,2515,189,-15813
968615,912.43,28.7,875.39,968626,0,0,0,264,783,-15801,2515,189,-15801
968669,912.42,28.7,875.48,968677,0,0,0,247,814,-15885,2512,193,-15885
968720,912.38,28.7,875.85,968728,0,0,0,235,825,-15769,2512,193,-15769
968771,912.43,28.7,875.39,968779,0,0,0,223,822,-15682,2512,193,-15682
968822,912.43,28.7,875.39,968830,0,0,0,272,838,-15851,2521,200,-15851
968878,912.42,28.7,875.48,968886,0,-1,0,384,737,-15915,2521,200,-15915
968929,912.42,28.7,875.48,968937,0,0,0,194,933,-15765,2521,200,-15765
968980,912.47,28.7,875.03,968988,1,-1,0,298,725,-15838,2508,194,-15838
969031,912.4,28.7,875.67,969039,0,0,0,237,848,-15852,2508,194,-15852
969082,912.45,28.7,875.21,969091,1,-1,0,319,710,-15932,2508,194,-15932
969138,912.4,28.7,875.67,969146,0,-1,0,242,787,-15899,2517,198,-15899
969189,912.41,28.7,875.58,969197,1,-1,0,341,783,-15823,2517,198,-15823
969240,912.41,28.7,875.58,969248,0,0,0,186,903,-15676,2517,198,-15676
969291,912.46,28.7,875.12,969299,0,-1,0,298,782,-15836,2509,191,-15836
969342,912.42,28.7,875.48,969351,0,0,0,224,883,-15768,2509,191,-15768
969398,912.43,28.7,875.39,969406,0,0,0,333,712,-15876,2509,191,-15876
969449,912.4,28.7,875.67,969457,0,0,0,191,882,-15787,2514,182,-15787
969500,912.4,28.7,875.67,969508,1,-1,0,355,706,-15874,2514,182,-15874
969551,912.4,28.7,875.67,969560,1,-1,0,241,897,-15710,2514,182,-15710
969603,912.39,28.7,875.76,969611,1,-1,0,344,680,-15904,2514,182,-15904
969658,912.49,28.7,874.85,969664,1,0,0,209,859,-15781,2517,196,-15781
969709,912.42,28.7,875.48,969715,1,-1,0,342,747,-15951,2517,196,-15951
969760,912.4,28.7,875.67,969766,1,0,0,235,863,-15798,2517,196,-15798
969811,912.39,28.7,875.76,969818,0,0,0,329,727,-15932,2517,194,-15932
969863,912.4,28.7,875.67,969869,0,0,0,244,861,-15813,2517,194,-15813
969916,912.42,28.7,875.48,969924,0,0,0,269,786,-15752,2517,194,-15752
969967,912.42,28.7,875.48,969975,0,0,0,267,811,-15647,2515,201,-15647
970018,912.41,28.7,875.58,970027,0,0,0,297,780,-15776,2515,201,-15776
970070,912.42,28.7,875.48,970078,0,0,0,190,871,-15726,2515,201,-15726
970121,912.42,28.7,875.48,970133,0,0,0,273,777,-15829,2517,195,-15829
970176,912.44,28.7,875.3,970184,1,0,0,218,760,-15764,2517,195,-15764
970227,912.35,28.7,876.12,970235,0,0,0,322,807,-15834,2517,195,-15834
970278,912.4,28.7,875.67,970287,0,0,0,265,840,-15868,2522,200,-15868
970330,912.42,28.7,875.48,970338,0,1,0,270,811,-15867,2522,200,-15867
970381,912.42,28.7,875.48,970391,0,0,0,195,832,-15802,2522,200,-15802
970434,912.4,28.7,875.67,970442,0,0,0,243,871,-15917,2517,210,-15917
970485,912.4,28.7,875.67,970493,0,0,1,250,841,-15801,2517,210,-15801
970536,912.38,28.7,875.85,970545,0,0,0,217,787,-15979,2517,210,-15979
970588,912.38,28.7,875.85,970596,0,0,0,288,836,-15805,2516,205,-15805
970639,912.41,28.7,875.58,970651,0,0,0,247,799,-15928,2516,205,-15928
970694,912.39,28.7,875.76,970702,0,0,0,297,871,-15842,2516,205,-15842
970745,912.39,28.7,875.76,970754,0,0,0,313,760,-15973,2522,205,-15973
970797,912.33,28.7,876.3,970805,0,0,0,251,837,-15778,2522,205,-15778
970848,912.37,28.7,875.94,970856,0,0,0,291,809,-15836,2522,205,-15836
970903,912.37,28.7,875.94,970911,0,0,0,203,779,-15838,2515,199,-15838
970954,912.35,28.7,876.12,970962,1,0,0,317,818,-15809,2515,199,-15809
971005,912.37,28.7,875.94,971014,0,0,0,283,864,-15833,2515,199,-15833
971057,912.31,28.7,876.48,971065,0,0,0,248,793,-15825,2515,199,-15825
971108,912.38,28.7,875.85,971116,0,0,0,271,852,-15819,2509,198,-15819
971161,912.36,28.7,876.03,971169,0,0,0,299,840,-15797,2509,198,-15797
971212,912.38,28.7,875.85,971220,0,0,0,244,846,-15897,2509,198,-15897
971264,912.42,28.7,875.48,971272,0,0,0,206,727,-15828,2510,201,-15828
971315,912.34,28.7,876.21,971323,0,0,0,284,906,-15779,2510,201,-15779
971366,912.39,28.7,875.76,971374,0,0,0,349,859,-15963,2510,201,-15963
971421,912.34,28.7,876.21,971429,0,0,0,227,830,-15828,2523,200,-15828
971472,912.39,28.7,875.76,971481,0,0,0,257,814,-15887,2523,200,-15887
971524,912.35,28.7,876.12,971532,0,0,0,266,775,-15803,2523,200,-15803
971575,912.4,28.7,875.67,971583,0,0,0,256,819,-15758,2520,197,-15758
971626,912.39,28.7,875.76,971634,0,0,0,330,847,-15675,2520,197,-15675
971681,912.36,28.7,876.03,971689,0,0,0,217,819,-15834,2520,197,-15834
971732,912.41,28.7,875.58,971741,0,0,0,273,775,-15643,2522,202,-15643
971784,912.44,28.7,875.3,971792,0,0,0,279,841,-15815,2522,202,-15815
971835,912.39,28.7,875.76,971843,0,0,0,245,816,-15743,2522,202,-15743
971886,912.42,28.7,875.48,971894,0,0,0,272,820,-15799,2513,195,-15799
971939,912.4,28.7,875.67,971948,0,0,0,223,859,-15852,2513,195,-15852
971991,912.41,28.7,875.58,971999,0,0,0,223,870,-15778,2513,195,-15778
972042,912.39,28.7,875.76,972050,0,0,0,244,822,-15676,2508,202,-15676
972093,912.38,28.7,875.85,972101,0,0,0,276,840,-15769,2508,202,-15769
972144,912.37,28.7,875.94,972169,0,0,0,254,853,-15786,2508,202,-15786
972212,912.41,28.7,875.58,972220,0,0,0,216,785,-15830,2515,193,-15830
972263,912.42,28.7,875.48,972271,0,0,0,235,787,-15858,2515,193,-15858
972314,912.4,28.7,875.67,972322,0,0,0,259,811,-15830,2515,193,-15830
972365,912.43,28.7,875.39,972374,0,0,0,288,819,-15735,2518,187,-15735
972417,912.44,28.7,875.3,972427,1,0,0,243,820,-15844,2518,187,-15844
972470,912.42,28.7,875.48,972478,0,0,0,251,872,-15858,2518,187,-15858
972521,912.42,28.7,875.48,972529,0,0,0,242,848,-15926,2521,210,-15926
972572,912.39,28.7,875.76,972580,0,0,0,253,833,-15788,2521,210,-15788
972623,912.44,28.7,875.3,972632,0,0,0,327,820,-15700,2521,210,-15700
972675,912.42,28.7,875.48,972687,0,0,0,244,830,-15814,2521,210,-15814
972730,912.39,28.7,875.76,972738,0,0,0,277,786,-15788,2506,192,-15788
972781,912.42,28.7,875.48,972789,0,0,0,237,838,-15832,2506,192,-15832
972832,912.42,28.7,875.48,972840,0,0,0,268,871,-15951,2506,192,-15951
972883,912.43,28.7,875.39,972892,0,0,0,272,891,-15860,2507,197,-15860
972939,912.46,28.7,875.12,972947,0,0,0,249,825,-15818,2507,197,-15818
972990,912.41,28.7,875.58,972998,0,0,0,273,855,-15811,2507,197,-15811
973041,912.4,28.7,875.67,973047,0,0,0,310,777,-15794,2514,196,-15794
973092,912.43,28.7,875.39,973099,0,0,0,323,852,-15848,2514,196,-15848
973144,912.41,28.7,875.58,973150,0,0,0,312,806,-15832,2514,196,-15832
973197,912.4,28.7,875.67,973205,0,0,0,274,831,-15934,2509,194,-15934
973248,912.47,28.7,875.03,973256,0,0,0,294,821,-15862,2509,194,-15862
973299,912.42,28.7,875.48,973307,0,0,0,271,806,-15781,2509,194,-15781
973350,912.4,28.7,875.67,973359,0,0,0,261,813,-15857,2515,201,-15857
973402,912.41,28.7,875.58,973410,0,0,0,223,844,-15814,2515,201,-15814
973457,912.43,28.7,875.39,973465,0,0,0,269,769,-15920,2515,201,-15920
973508,912.47,28.7,875.03,973516,0,0,0,240,866,-15794,2519,203,-15794
973559,912.43,28.7,875.39,973568,0,0,0,233,804,-15826,2519,203,-15826
973611,912.43,28.7,875.39,973619,0,0,0,296,848,-15811,2519,203,-15811
973662,912.39,28.7,875.76,973670,0,0,0,226,859,-15705,2518,197,-15705
973717,912.48,28.7,874.94,973723,0,0,0,207,861,-15860,2518,197,-15860
973768,912.4,28.7,875.67,973774,0,0,0,265,832,-15822,2518,197,-15822
973819,912.42,28.7,875.48,973826,0,0,0,305,810,-15845,2518,193,-15845
973871,912.4,28.7,875.67,973877,0,0,0,236,819,-15765,2519,193,-15765
973922,912.41,28.7,875.58,973928,0,0,1,258,819,-15725,2519,193,-15725
973975,912.43,28.7,875.39,973983,0,0,0,276,837,-15809,2519,193,-15809
974026,912.4,28.7,875.67,974034,0,0,0,233,769,-15780,2511,195,-15780
974077,912.45,28.7,875.21,974086,0,0,0,272,820,-15807,2511,195,-15807
974129,912.4,28.7,875.67,974137,0,0,0,307,802,-15741,2511,195,-15741
974180,912.43,28.7,875.39,974192,0,0,0,255,835,-15847,2513,194,-15847
974235,912.45,28.7,875.21,974243,0,0,0,290,810,-15779,2513,194,-15779
974286,912.41,28.7,875.58,974295,0,0,0,218,854,-15785,2513,194,-15785
974338,912.47,28.7,875.03,974346,0,0,0,263,829,-15850,2515,198,-15850
974389,912.44,28.7,875.3,974397,0,0,0,339,754,-15758,2515,198,-15758
974440,912.42,28.7,875.48,974450,0,0,0,266,840,-15790,2515,198,-15790
974495,912.42,28.7,875.48,974501,0,-1,0,297,787,-15863,2517,205,-15863
974546,912.38,28.7,875.85,974553,0,0,0,274,879,-15949,2517,205,-15949
974598,912.4,28.7,875.67,974604,0,0,0,345,822,-15780,2517,205,-15780
974649,912.44,28.7,875.3,974655,0,0,0,238,859,-15766,2520,192,-15766
974700,912.47,28.7,875.03,974710,0,0,0,294,830,-15789,2520,192,-15789
974753,912.39,28.7,875.76,974761,0,0,0,158,874,-15787,2520,192,-15787
974804,912.4,28.7,875.67,974813,0,0,0,282,790,-15819,2518,204,-15819
974856,912.39,28.7,875.76,974864,0,0,0,273,929,-15849,2518,204,-15849
974907,912.34,28.7,876.21,974915,0,0,0,289,794,-15817,2518,204,-15817
974962,912.43,28.7,875.39,974970,0,0,0,235,817,-15746,2517,211,-15746
975013,912.39,28.7,875.76,975022,0,0,0,189,828,-15779,2517,211,-15779
975065,912.43,28.7,875.39,975073,0,0,0,265,809,-15769,2517,211,-15769
975116,912.33,28.7,876.3,975124,0,0,0,231,756,-15944,2517,211,-15944
975167,912.4,28.7,875.67,975175,0,0,0,238,873,-15682,2515,206,-15682
975222,912.45,28.7,875.21,975228,0,0,0,311,735,-15762,2515,206,-15762
975273,912.39,28.7,875.76,975280,0,0,0,224,830,-15797,2515,206,-15797
975325,912.38,28.7,875.85,975331,0,0,0,269,804,-15779,2508,198,-15779
975376,912.37,28.7,875.94,975382,0,0,0,227,822,-15850,2508,198,-15850
975427,912.39,28.7,875.76,975433,0,0,0,291,759,-15810,2508,198,-15810
975480,912.4,28.7,875.67,975489,0,0,0,316,810,-15869,2503,196,-15869
975532,912.39,28.7,875.76,975540,0,0,0,247,768,-15850,2503,196,-15850
975583,912.4,28.7,875.67,975591,0,0,0,232,826,-15661,2503,196,-15661
975634,912.42,28.7,875.48,975642,0,0,0,344,775,-15857,2505,207,-15857
975685,912.41,28.7,875.58,975693,0,0,0,271,778,-15741,2505,207,-15741
975740,912.4,28.7,875.67,975749,0,0,0,305,818,-15855,2505,207,-15855
975792,912.41,28.7,875.58,975800,0,0,0,289,862,-15772,2511,190,-15772
975843,912.4,28.7,875.67,975851,0,0,0,287,762,-15709,2511,190,-15709
975894,912.42,28.7,875.48,975902,0,0,0,268,849,-15691,2511,190,-15691
